anime_id,name,genre,type,episodes,rating,members,genre_set
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",TV,26,7.81,58993,"{'Mystery', 'Psychological', 'Supernatural'}"
2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,7.81,178880,"{'Mystery', 'Thriller', 'Supernatural', 'Action'}"
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,"Comedy, Drama, Romance, Shounen, Slice of Life",Movie,1,7.81,4368,"{'Drama', 'Romance', 'Shounen', 'Comedy', 'Slice of Life'}"
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Comedy, Fantasy",OVA,1,7.81,46823,"{'Fantasy', 'Comedy'}"
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",OVA,8,7.82,19317,"{'Drama', 'Mystery', 'Supernatural', 'Action'}"
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",TV,13,7.81,22796,"{'Adventure', 'Seinen', 'Samurai', 'Action', 'Ecchi', 'Comedy'}"
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471,"{'School', 'Slice of Life', 'Comedy'}"
87,Mobile Suit Gundam: Char&#039;s Counterattack,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.81,19258,"{'Drama', 'Mecha', 'Space', 'Military', 'Sci-Fi'}"
20,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,7.81,683297,"{'Martial Arts', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
31953,New Game!,"Comedy, Slice of Life",TV,12,7.81,91932,"{'Slice of Life', 'Comedy'}"
28069,Shigatsu wa Kimi no Uso: Moments,"Music, Shounen",OVA,1,7.81,41368,"{'Shounen', 'Music'}"
1002,Top wo Nerae 2! Diebuster,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,6,7.81,38691,"{'Action', 'Mecha', 'Space', 'Comedy', 'Sci-Fi'}"
9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2,7.8,67684,"{'School', 'Super Power', 'Comedy'}"
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,"{'Drama', 'Mystery', 'Supernatural', 'Horror', 'Action', 'Military', 'Vampire'}"
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,7.8,140865,"{'Romance', 'Historical', 'Supernatural', 'Action', 'Demons'}"
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,7.8,35956,"{'Sports', 'Comedy'}"
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,7.8,242553,"{'Drama', 'Romance', 'Comedy', 'Fantasy', 'Shoujo', 'Slice of Life'}"
74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26,7.8,52995,"{'Shoujo', 'School', 'Magic', 'Comedy'}"
30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558,"{'Drama', 'Sports', 'Shounen', 'School', 'Comedy'}"
8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426,"{'Drama', 'School', 'Slice of Life'}"
33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14,7.8,1119,"{'Supernatural', 'Romance', 'Comedy'}"
2547,Shoukoujo Sara,"Drama, Historical, Shoujo, Slice of Life",TV,46,7.8,7515,"{'Drama', 'Slice of Life', 'Historical', 'Shoujo'}"
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",TV,12,7.8,99462,"{'Fantasy', 'Romance', 'Adventure', 'Shoujo'}"
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26,7.8,83437,"{'Romance', 'Adventure', 'Fantasy', 'Mecha', 'Shoujo'}"
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.8,3735,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.8,73909,"{'Romance', 'Harem', 'Shounen', 'Ecchi', 'School', 'Comedy', 'Sci-Fi'}"
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,"{'Supernatural', 'Shounen', 'School', 'Comedy', 'Super Power'}"
22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",Movie,1,7.79,2813,"{'Music', 'School', 'Slice of Life', 'Shoujo'}"
9062,Angel Beats! Specials,"Action, Comedy, School, Supernatural",Special,2,7.79,139013,"{'Comedy', 'Supernatural', 'School', 'Action'}"
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,"{'Shounen', 'Fantasy', 'Slice of Life', 'Sci-Fi'}"
6772,Break Blade 1: Kakusei no Toki,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.79,58184,"{'Fantasy', 'Action', 'Shounen', 'Mecha', 'Military'}"
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688,"{'Kids', 'Shounen', 'Ecchi', 'School', 'Comedy', 'Slice of Life'}"
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,7.79,85409,"{'Mystery', 'School', 'Thriller'}"
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999,"{'Magic', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen', 'Comedy', 'Demons'}"
6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",Movie,1,7.79,20059,"{'Mystery', 'Romance', 'Comedy'}"
4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2,7.79,12790,"{'Slice of Life', 'Comedy'}"
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,7.79,46803,"{'Shounen', 'Supernatural', 'Comedy'}"
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,"{'Supernatural', 'Mystery', 'Psychological', 'Horror'}"
30952,New Initial D Movie: Legend 3 - Mugen,"Cars, Seinen, Sports",Movie,1,7.79,3479,"{'Seinen', 'Cars', 'Sports'}"
24135,Nobunaga Concerto,"Historical, Romance, Shounen",TV,10,7.79,25167,"{'Shounen', 'Romance', 'Historical'}"
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,7.79,157642,"{'Parody', 'Supernatural', 'Action', 'Ecchi', 'Comedy'}"
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,7.79,13832,"{'Seinen', 'Slice of Life', 'Comedy'}"
17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",TV,51,7.79,4838,"{'Music', 'Slice of Life', 'Sports', 'Shoujo'}"
1011,Ranma ½ Super,"Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural",OVA,3,7.79,9936,"{'Romance', 'Adventure', 'Supernatural', 'Martial Arts', 'Shounen', 'Comedy'}"
18119,Servant x Service,"Comedy, Slice of Life",TV,13,7.79,81037,"{'Slice of Life', 'Comedy'}"
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,"{'Drama', 'Romance', 'Fantasy', 'Supernatural', 'Action', 'School'}"
6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,1,7.79,30524,"{'Magic', 'Adventure', 'Fantasy', 'Action', 'Military'}"
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",Movie,1,7.79,28857,"{'Romance', 'Adventure', 'Military'}"
10717,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,7.79,18624,"{'Supernatural', 'Super Power', 'Action'}"
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972,"{'Mystery', 'Supernatural', 'Seinen', 'Horror', 'Action'}"
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,7.77,20749,"{'Drama', 'Fantasy', 'Romance', 'Shoujo'}"
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,7.78,33682,"{'Drama', 'Romance', 'Magic', 'Shoujo'}"
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,7.78,23285,"{'Action', 'Mecha', 'School', 'Military', 'Super Power'}"
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,51688,{'Comedy'}
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102,"{'Supernatural', 'Thriller', 'Super Power', 'Action'}"
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,7.78,87062,"{'Drama', 'Mystery', 'Romance', 'Thriller', 'Action', 'Comedy'}"
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7.78,7576,"{'Slice of Life', 'Comedy'}"
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,"{'Magic', 'Supernatural', 'Harem', 'Action', 'Ecchi', 'Comedy'}"
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,7.78,42344,"{'Fantasy', 'Slice of Life', 'Supernatural'}"
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.78,4499,"{'Mystery', 'Adventure', 'Action', 'Shounen', 'Comedy'}"
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78,31394,"{'School', 'Slice of Life', 'Comedy'}"
10389,Momo e no Tegami,"Drama, Supernatural",Movie,1,7.78,30519,"{'Drama', 'Supernatural'}"
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78,122976,"{'Shounen', 'Demons', 'Supernatural', 'Action'}"
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,7.78,11922,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,"{'Drama', 'Romance', 'School', 'Shoujo', 'Sci-Fi'}"
2112,Over Drive,"Shounen, Sports",TV,26,7.78,28007,"{'Shounen', 'Sports'}"
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,7.78,41701,"{'Mystery', 'Historical', 'Magic', 'Adventure', 'Action', 'Sci-Fi'}"
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,"{'Romance', 'Fantasy', 'Action', 'Ecchi', 'School'}"
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2,7.78,11084,"{'Drama', 'Shounen', 'Romance', 'Comedy'}"
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78,72645,"{'Drama', 'Magic', 'Seinen', 'Action', 'Comedy'}"
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.78,7856,"{'Drama', 'Sports', 'Shounen', 'School', 'Comedy', 'Slice of Life'}"
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,"{'Shoujo', 'School', 'Romance', 'Comedy'}"
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.78,15837,"{'Harem', 'Action', 'Shounen', 'Space', 'Comedy', 'Sci-Fi'}"
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78,95859,"{'Drama', 'Psychological', 'Sci-Fi', 'Action'}"
1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78,23020,"{'Drama', 'Romance', 'Adventure', 'Action', 'Comedy', 'Sci-Fi'}"
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78,91034,"{'Drama', 'Fantasy', 'Sci-Fi', 'Action'}"
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,7.77,40176,"{'Sports', 'Action', 'Shounen', 'Ecchi', 'Comedy'}"
2214,Black Jack 21,"Action, Drama",TV,17,7.77,6063,"{'Drama', 'Action'}"
32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama",Movie,1,7.77,30684,"{'Drama', 'Comedy', 'Adventure', 'Action'}"
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77,61622,"{'Drama', 'Historical', 'Adventure', 'Magic', 'Romance', 'Shoujo', 'Fantasy', 'Martial Arts', 'Comedy'}"
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77,46333,"{'Slice of Life', 'Comedy'}"
3603,JoJo no Kimyou na Bouken: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire",Movie,1,7.77,8534,"{'Adventure', 'Horror', 'Action', 'Shounen', 'Vampire'}"
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,7.77,45632,"{'Mystery', 'Supernatural', 'Comedy'}"
7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,7.77,7087,"{'Drama', 'Action', 'Mecha', 'Military', 'Sci-Fi'}"
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77,3620,"{'Shoujo', 'Fantasy', 'Magic', 'Comedy'}"
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.77,37792,"{'Shounen', 'Fantasy', 'Adventure', 'Comedy'}"
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,7.77,18267,"{'Historical', 'Samurai', 'Martial Arts', 'Action', 'Super Power'}"
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77,143701,"{'Magic', 'Adventure', 'Fantasy', 'Supernatural', 'Action', 'Demons'}"
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,7.77,25902,"{'Action', 'Shounen', 'Space', 'Comedy', 'Sci-Fi'}"
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836,"{'Romance', 'Comedy', 'School', 'Shoujo', 'Slice of Life'}"
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,"{'Romance', 'Magic', 'Adventure', 'Fantasy', 'Ecchi'}"
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,7.76,46864,"{'School', 'Slice of Life', 'Romance', 'Shoujo'}"
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,7.76,29394,"{'Drama', 'Romance', 'Magic', 'Adventure', 'Shoujo', 'Fantasy', 'Comedy'}"
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622,"{'School', 'Slice of Life', 'Romance', 'Comedy'}"
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,"{'Mystery', 'Supernatural', 'Seinen', 'Action', 'Comedy'}"
28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,7.77,8600,"{'Shounen', 'Mystery', 'Police', 'Action'}"
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76,14233,"{'Adventure', 'Fantasy', 'Kids', 'Shounen', 'Comedy', 'Sci-Fi'}"
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76,104258,"{'Parody', 'Slice of Life', 'Comedy'}"
1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7.76,7237,"{'Drama', 'Adventure', 'Fantasy', 'Space', 'Sci-Fi'}"
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76,16143,"{'School', 'Military'}"
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,7.76,49771,"{'Drama', 'Historical', 'Josei', 'Supernatural', 'Samurai', 'Action'}"
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,7.76,144898,"{'Parody', 'Historical', 'Comedy'}"
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76,136279,"{'Shoujo', 'Romance', 'Comedy'}"
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76,34373,"{'Comedy', 'Shounen', 'Adventure', 'Action'}"
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317,"{'Romance', 'Magic', 'Supernatural', 'School', 'Sci-Fi'}"
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730,"{'Mystery', 'Supernatural', 'Shounen', 'Comedy', 'Demons'}"
1483,Master Keaton,"Adventure, Mystery",TV,24,7.76,9610,"{'Mystery', 'Adventure'}"
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,"{'Sci-Fi', 'Action'}"
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.76,39946,"{'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76,77591,"{'Romance', 'Military', 'Action'}"
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.76,70987,"{'Supernatural', 'Shounen', 'Fantasy', 'Adventure'}"
10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,7.76,18545,"{'Supernatural', 'Super Power', 'Action'}"
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76,20056,"{'Drama', 'Adventure', 'Action', 'Mecha', 'Space', 'Military', 'Sci-Fi'}"
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75,94074,"{'Supernatural', 'Action', 'Shounen', 'Comedy', 'Super Power'}"
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,7.75,154548,"{'School', 'Seinen', 'Game', 'Comedy'}"
7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.75,4172,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.75,46276,"{'Adventure', 'Fantasy', 'Shounen', 'Comedy', 'Sci-Fi'}"
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74,5098,"{'Magic', 'Shoujo', 'Fantasy', 'Action', 'School', 'Comedy', 'Slice of Life'}"
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,7.75,130085,"{'Parody', 'Romance', 'Harem', 'Action', 'Comedy'}"
450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.75,54854,"{'Drama', 'Historical', 'Adventure', 'Romance', 'Fantasy', 'Supernatural', 'Shounen', 'Demons'}"
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75,38765,"{'Slice of Life', 'Psychological', 'Romance'}"
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1,7.75,24735,"{'Mystery', 'Romance', 'Thriller', 'Action', 'Super Power'}"
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,7.75,19211,"{'Fantasy', 'Psychological', 'Adventure'}"
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1,7.75,14775,"{'Fantasy', 'Shounen Ai'}"
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1,7.75,26785,"{'Shounen', 'School', 'Sports', 'Comedy'}"
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,7.75,42304,"{'Fantasy', 'Supernatural', 'Action'}"
331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45,7.75,3725,"{'Magic', 'Adventure', 'Fantasy', 'Shounen', 'Comedy'}"
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,7.75,17443,"{'Drama', 'Adventure', 'Fantasy', 'Action', 'Shounen', 'Comedy'}"
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.75,26958,"{'Drama', 'Fantasy', 'Action', 'Shounen', 'Super Power'}"
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75,81155,"{'Drama', 'Music', 'Comedy'}"
2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40,7.75,2839,"{'Drama', 'Music', 'Romance', 'Historical'}"
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149,"{'Drama', 'Comedy', 'Fantasy', 'Action'}"
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73,7.75,106872,"{'Supernatural', 'Action', 'Shounen', 'School', 'Sci-Fi'}"
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12,7.75,1780,"{'Mecha', 'Sci-Fi', 'Super Power', 'Action'}"
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74,73305,"{'Shoujo', 'Romance', 'Magic', 'Demons'}"
2213,Black Jack (TV),Drama,TV,61,7.74,15552,{'Drama'}
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1,7.74,56327,"{'Drama', 'Magic', 'Comedy', 'Fantasy', 'Shoujo'}"
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.74,3603,"{'Mystery', 'Adventure', 'Police', 'Shounen', 'Comedy'}"
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465,"{'Drama', 'Historical', 'Fantasy', 'Shounen', 'Military', 'Comedy'}"
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,7.74,35493,"{'Parody', 'Slice of Life', 'Comedy'}"
16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,7.74,50812,"{'Shoujo', 'Romance', 'Sci-Fi'}"
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.74,3309,"{'Kids', 'Fantasy', 'Magic', 'Shoujo'}"
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74,101734,"{'Drama', 'Mystery', 'Romance', 'Thriller', 'Comedy', 'Slice of Life'}"
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,7.74,13469,"{'Shounen', 'Slice of Life', 'Sports', 'Comedy'}"
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.74,11015,"{'Drama', 'Cars', 'Seinen', 'Sports', 'Action'}"
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.74,220573,"{'Supernatural', 'Fantasy', 'Action', 'Shounen', 'Vampire', 'Super Power'}"
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1,7.74,23631,"{'Shounen Ai', 'Romance', 'Comedy'}"
1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,7.74,35442,"{'Drama', 'Magic', 'Action', 'Comedy', 'Super Power'}"
323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13,7.74,137687,"{'Drama', 'Mystery', 'Supernatural', 'Police', 'Thriller', 'Psychological'}"
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74,4344,"{'Kids', 'Fantasy', 'Adventure', 'Comedy'}"
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,7.74,56244,"{'Drama', 'Slice of Life', 'Sci-Fi', 'Adventure'}"
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.74,19928,"{'Fantasy', 'Seinen', 'Supernatural', 'Action'}"
6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.74,42798,"{'Historical', 'Samurai', 'Martial Arts', 'Action', 'Super Power'}"
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74,297058,"{'Drama', 'Romance', 'Fantasy', 'Supernatural', 'Action', 'School'}"
